Date,Close,High,Low,Open,Volume,SMA_10,SMA_50,RSI,Target
2018-03-14,116.6064682006836,117.99531902686671,115.95960547611601,117.99531902686671,7855000,116.31253509521484,115.21139755249024,52.636043209936375,1
2018-03-15,117.39604949951172,118.35682546256399,116.7206424753425,117.12968822214786,5861900,116.59886779785157,115.38450958251953,55.061318560695966,1
2018-03-16,118.4614486694336,118.95611228489858,117.31992953122493,117.81458588908824,9447100,116.9565444946289,115.55727828979492,58.17349917944724,0
2018-03-19,117.2057876586914,118.25218152721445,116.32110768871414,117.9002168371563,17387800,117.08306274414062,115.6967674255371,53.47320120270993,1
2018-03-20,118.82296752929688,119.07029214652393,117.29142446118964,117.36752043547293,7779700,117.44930648803711,115.81580184936523,58.16180703038345,0
2018-03-21,117.2152862548828,119.3271031352026,117.07259455207173,118.81341735964361,7359500,117.57963027954102,115.89356597900391,52.49798622201592,0
2018-03-22,114.14268493652344,116.70159906782057,113.86681624978571,116.24498707586812,10501500,117.36749572753907,115.91424667358399,43.73265384845303,0
2018-03-23,111.29840850830078,114.46613418459236,111.0701061127201,114.04757374469251,10024300,116.65309371948243,115.88051086425781,37.49219055695579,1
2018-03-26,114.76101684570312,114.85614223223507,112.05941812866627,113.28654795285155,8735400,116.31063766479492,115.89969345092773,47.343218718750556,0
2018-03-27,111.67891693115234,115.67424149842194,111.0510762735973,115.59813828097244,9008600,115.75890350341797,115.85248580932617,41.12978404418291,0
2018-03-28,111.28889465332033,112.31626632779113,110.37567780632482,111.23182086838382,9420400,115.22714614868164,115.79178024291993,40.40708274235272,1
2018-03-29,113.79073333740234,114.71345762726398,111.33645902184736,111.94527024247463,12918100,114.8666145324707,115.75091369628906,46.85764771897645,0
2018-04-02,112.62066650390624,113.99049533703828,111.07010160800408,113.45778009215249,9877100,114.28253631591797,115.66518447875977,44.435137140580785,1
2018-04-03,113.39118957519533,114.14269247679384,111.76452149360937,113.09629869571305,7084800,113.90107650756836,115.6026530456543,46.400337852368544,1
2018-04-04,113.97146606445312,114.26636420720062,111.02253544019233,111.20327876081801,8425700,113.41592636108399,115.52076904296875,47.894923190685425,1
2018-04-05,115.28421783447266,116.06425761942127,114.50417804952404,115.10347451899372,6816000,113.22281951904297,115.45906295776368,51.20948690511221,0
2018-04-06,111.96430206298828,114.68493061473367,111.41257183636802,114.32345118934758,8383800,113.00498123168946,115.33285720825195,43.64751602420149,1
2018-04-09,113.0011978149414,114.78958016941331,112.84899135535905,112.84899135535905,7024800,113.17526016235351,115.21466476440429,46.313996246275096,1
2018-04-10,114.83712768554688,115.25568812321076,113.80975602451858,114.68492125090464,8947200,113.1828712463379,115.1122998046875,50.756988755966944,0
2018-04-11,113.94293212890624,115.73132143386042,113.7907329530646,114.14269762959964,5874900,113.40927276611328,115.02015930175781,48.645362512517664,1
2018-04-12,115.1700668334961,116.03572457569516,114.52320402031941,114.53271873660789,5666000,113.79738998413086,114.97706130981446,51.61998343988866,0
2018-04-13,114.86566162109376,116.50184446337246,114.77053623069195,115.79790786527653,9174300,113.9048828125,114.91496063232422,50.83339848345441,1
2018-04-16,115.94060516357422,116.88236622838656,115.58864045434393,116.15940011757382,6903200,114.2368766784668,114.84606048583984,53.52649229705104,1
2018-04-17,117.76703643798828,118.2046190519393,116.54940673154799,116.92040810223052,5979600,114.6744613647461,114.90504180908204,57.760063887389315,1
2018-04-18,118.41390991210938,118.78490405852811,117.3675087221048,118.01437161337903,5171000,115.11870574951172,115.06508529663085,59.1784410565631,0
2018-04-19,117.9192352294922,118.64220127772526,117.14871011370833,118.25217773275668,7294100,115.38220748901367,115.14496337890625,57.58597484259648,1
2018-04-20,118.14755249023438,118.73734161137594,117.30092405071368,118.01437547217066,7479400,116.00053253173829,115.23548538208007,58.14579629329198,1
2018-04-23,118.3948974609375,118.88004651338835,117.86218932968416,118.24269824812396,8004300,116.53990249633789,115.4409196472168,58.780529870047445,0
2018-04-24,115.3603057861328,118.94659141097856,114.6753986932277,118.78487753866492,9434400,116.59222030639648,115.53894104003906,48.968647006958825,0
2018-04-25,115.30326080322266,115.43643782045599,113.55293014381128,115.23667229460598,8001200,116.72825317382812,115.59498840332031,48.80372685674294,1
2018-04-26,120.88719177246094,121.37233343804527,117.74800310375204,119.041728727181,14345800,117.2999656677246,115.76499313354492,62.21755973292803,0
2018-04-27,119.86932373046876,120.86815111770032,119.27953475591201,120.27836940074492,6842700,117.8003318786621,115.86753936767577,59.17400157899278,1
2018-04-30,120.69693756103516,121.66723543816481,120.4876645997427,120.5637605594844,8449200,118.27596511840821,115.95505569458008,60.850917038252646,1
2018-05-01,121.2962417602539,121.35331554466525,119.39370486545154,120.67791581792268,6407300,118.62888565063477,116.06273956298828,62.06600359794224,0
2018-05-02,120.22130584716795,121.85749602378893,119.85982644364623,121.64820854292566,8515300,118.80962524414062,116.1458807373047,58.55547079085999,1
2018-05-03,120.98230743408205,121.24866140732293,119.2129477460087,119.67906719918027,6778600,119.11593246459961,116.27430160522461,60.26879164253756,1
2018-05-04,121.91456604003906,122.10481682388394,119.9264112381298,120.1737430632099,5798400,119.49263381958008,116.42231903076171,62.32362282615123,1
2018-05-07,122.96097564697266,123.20831477599683,122.00019957366048,122.14288405947666,5737300,119.9492416381836,116.54275009155273,64.54042962190843,1
2018-05-08,123.56975555419922,123.63635130744927,122.0572423283573,122.8467968179033,5044700,120.77018661499024,116.6437742614746,65.80113519828338,1
2018-05-09,124.4639663696289,124.6161728124384,123.27488075118961,123.67441177716059,6119400,121.68625717163086,116.78589385986328,67.62206674300116,1
2018-05-10,124.61614990234376,125.32960114224267,124.3497959339977,124.89201132841549,6585800,122.05915298461915,116.93923797607422,67.93498136120955,1
2018-05-11,125.39620971679688,125.65304173848202,123.88368190196377,124.61616264743101,5437100,122.61184158325196,117.15650772094726,69.5589629446493,0
2018-05-14,124.8159408569336,126.04307078200796,124.30224776070358,125.97647502259842,5017000,123.0237419128418,117.35513290405274,66.84679705914495,0
2018-05-15,124.71131896972656,124.99668793688289,123.5697850402737,124.1976257984314,5532300,123.36524963378906,117.53054718017579,66.34451674886206,0
2018-05-16,124.51150512695312,124.99664672637805,124.1785554214327,124.70175588073532,5124200,123.79426956176758,117.7175666809082,65.33480397844737,0
2018-05-17,123.7969207763672,124.62586414326283,123.49203326304364,124.416247617246,4911700,124.07573089599609,117.87526412963867,61.717273820985184,0
2018-05-18,123.7969207763672,124.18757107835582,122.97752922370327,123.5015560002153,6082700,124.2639663696289,118.02592193603516,61.717273820985184,1
2018-05-21,124.49244689941406,125.30231554426544,123.85407471869814,124.76875160447466,5591800,124.41711349487305,118.1469223022461,63.96928118471932,1
2018-05-22,124.54010772705078,125.55959300171236,124.34001395132574,124.81641247221205,6645500,124.5141487121582,118.27401290893555,64.12501806016078,1
2018-05-23,125.6548843383789,125.68346708787297,123.67306465512186,123.92078666358033,6569100,124.6332405090332,118.44318542480468,67.64741627711605,1
2018-05-24,125.66443634033205,125.96933845731455,124.34004866407213,125.59774808882531,6035200,124.73806915283203,118.62434478759765,67.67670184616907,0
2018-05-25,125.08317565917967,125.86447609436253,124.74969092932811,125.65485961363186,7509600,124.7067657470703,118.77808731079102,63.88688980938212,0
