Date,Close,High,Low,Open,Volume,SMA_10,SMA_50,RSI,Target
2018-03-14,43.83162307739258,44.10208404621903,43.36676848873144,44.000661988946376,24993500,42.82499504089356,39.38474983215332,65.19393415993828,0
2018-03-15,43.00333404541016,44.203504138199186,43.003334045410156,44.14434100540812,25631200,43.081933975219734,39.45820869445801,59.44837883084316,1
2018-03-16,43.24843978881836,43.69639339629345,43.09630831218713,43.24843978881836,42559800,43.26703147888183,39.563265838623046,60.556175612111986,0
2018-03-19,42.96107482910156,43.29914941069729,42.2004013782506,42.88500748401647,31115200,43.35831260681152,39.67651123046875,58.537120205038626,1
2018-03-20,43.569618225097656,43.78936980571702,42.977983570394834,43.00334150609675,22215000,43.42930946350098,39.796722412109375,61.46709557146166,1
2018-03-21,43.57806015014648,44.09362408234975,43.24843286843483,43.569606432484115,23239500,43.44959411621094,39.91710243225098,61.507731728685464,0
2018-03-22,42.96107482910156,43.91613866565467,42.76667799510162,42.88500748401647,30916000,43.457201385498045,40.043947525024414,56.79363413656519,0
2018-03-23,41.71864318847656,43.096305913692866,41.71864318847656,42.75822810318553,37683900,43.21801261901855,40.16474884033203,48.69941502270794,1
2018-03-26,44.35564422607422,44.36409794558659,42.530030933469696,42.88501299755494,39306200,43.29915161132813,40.32301116943359,61.30477285940146,0
2018-03-27,43.26534271240234,45.00643800043684,42.91881439854804,44.80359066406282,38777000,43.249285507202146,40.46232192993164,55.25893658318407,0
2018-03-28,41.92148971557617,42.85120213606886,41.42282668957212,42.68216322105663,37970900,43.058272171020505,40.57643463134766,48.8626365901071,1
2018-03-29,44.0175666809082,44.0175666809082,42.149691362954464,42.24266292652694,45265800,43.15969543457031,40.71148155212402,57.18685678270247,0
2018-04-02,41.34676361083984,43.98376321951909,39.969103887905234,43.68794428164734,67187800,42.96952781677246,40.79160133361816,46.74535407011327,1
2018-04-03,42.04826354980469,42.22575293370668,40.915707176482194,41.414370129455875,39432400,42.87824668884277,40.88004241943359,49.36067586961866,1
2018-04-04,42.25112533569336,42.394806345931066,40.5776432954851,40.653710660949116,30370000,42.74639739990234,40.95692588806153,50.12349389286041,1
2018-04-05,42.58074951171875,42.86811475634662,42.234221118857185,42.268026329169466,25115400,42.64666633605957,41.035197219848634,51.404446535114445,0
2018-04-06,41.23688888549805,42.59764754565053,40.991782607451476,42.08208027946612,28215200,42.474247741699216,41.09582580566406,46.19542801036424,1
2018-04-09,41.87922668457031,43.19772622334389,41.549602605914124,41.549602605914124,31437000,42.4903060913086,41.17282699584961,48.86281462698264,1
2018-04-10,43.33295822143555,43.51890133866346,42.54693005661617,43.2061782371167,25906400,42.388037490844724,41.198647079467776,54.37558057123331,0
