Date,Close,High,Low,Open,Volume
,V,V,V,V,V
2018-01-02,108.74044799804688,109.28172841912482,108.2086585133988,108.79742259658467,6080900
2018-01-03,109.82301330566406,109.9559588709843,108.88289616661663,109.1582782340729,6946100
2018-01-04,110.23133087158203,111.4468371321802,110.18384721500071,110.39276371197643,7805300
2018-01-05,112.87124633789062,113.00419186636968,110.55418327870507,111.09546357179488,8590500
2018-01-08,113.32707977294922,114.40964781680113,112.12107160052842,112.63386470183005,6660700
2018-01-09,113.10865020751953,113.92531973750066,112.68132632915197,113.92531973750066,6562400
2018-01-10,112.98519897460938,113.05167173662593,111.54178007798141,112.70980974768709,7490300
2018-01-11,113.80188751220703,113.93484031193113,112.70033759512077,112.81429403274598,5982100
2018-01-12,114.03929901123047,114.28620102023478,113.67844780190867,114.06779355629969,5585800
2018-01-16,114.32417297363281,115.79607942680335,113.86836173632086,115.07436984857226,8803800
2018-01-17,115.83406066894531,116.00499168793495,114.64704171623636,115.0933547566644,7991500
2018-01-18,116.9071273803711,116.99258927043188,115.88154122970765,116.34685064723516,8661000
2018-01-19,116.51776123046875,117.41989985555462,115.77706266660076,116.85013228680906,8250700
2018-01-22,118.06566619873047,118.06566619873047,116.23290846979576,116.67922879810988,9355000
2018-01-23,118.36952209472656,119.18619164949871,117.95168913786969,118.32203844236078,5683300
2018-01-24,118.27458953857422,119.1292375199932,117.47690891226272,118.74939719269136,6425200
2018-01-25,118.91082000732422,119.14822381432015,118.3505432554194,118.70190349796951,7166400
2018-01-26,119.95537567138672,120.01235025734196,118.47397847664601,119.4330844835035,5604900
2018-01-29,118.54995727539062,120.48717313947121,118.40752079236105,120.35422759198431,6257900
2018-01-30,117.32496643066406,118.02767968344442,116.65073323104919,117.58135935904697,8154400
2018-01-31,117.97069549560547,118.20809928757966,116.84065112741196,117.54336432305868,7338200
2018-02-01,119.38561248779297,119.8984055153004,117.84723340527071,118.45498649454136,11169700
2018-02-02,114.8179702758789,117.48638650601602,114.61854472050533,117.48638650601602,13937700
2018-02-05,110.41173553466797,115.02686512597394,109.21522582209802,112.71930033032096,16623900
2018-02-06,113.92533111572266,114.23870585515053,107.54391612550134,109.39566277668669,19053300
2018-02-07,113.62145233154297,116.28986854202213,113.20361935382094,114.03927806427647,9294000
2018-02-08,108.12318420410156,113.7828897671817,107.81930763846601,113.50750049754498,12673400
2018-02-09,110.45923614501953,111.30439306565245,105.42627285238387,108.77842048403855,17695500
2018-02-12,112.50089263916016,112.85224555995721,110.99100098915378,111.85515413541303,11526300
2018-02-13,112.38695526123047,112.81428643982163,111.22842358081148,111.91214767056623,7803900
2018-02-14,114.74201202392578,114.85596121676276,111.57979151289067,111.69374795071703,9206400
2018-02-15,116.32112121582031,116.3496581121055,114.12369311062044,115.7693836956288,6921300
2018-02-16,115.91204833984375,116.99649369080849,115.64569435997194,115.70276813920114,6371400
2018-02-20,116.06424713134766,117.05356703269327,115.12248629036603,115.43640657069324,6182800
2018-02-21,114.56126403808594,116.844309855584,114.5422418617146,116.10232159785771,7676100
2018-02-22,114.5136947631836,115.46496322452202,113.79073595804012,114.78956348788402,4994000
2018-02-23,116.93942260742188,116.96795949769435,115.31275454347465,115.64569702598985,5036900
2018-02-26,118.51854705810547,118.52806177588664,117.31043917361133,117.55777103269949,6270500
2018-02-27,117.35798645019531,119.19393477329743,117.33895701772266,118.6231679207501,7287200
2018-02-28,116.94894409179688,118.88953257625641,116.89186305034656,117.6243438118741,6780900
2018-03-01,114.53272247314453,117.95728743090852,113.79073424568261,117.2533508122398,8819600
2018-03-02,114.88468170166016,115.0844544527446,112.11649442614339,113.28655049619827,7581900
