Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2018-01-02,79.32853698730469,79.66080368594021,78.91320713482894,79.49467033662245,22483800
2018-01-03,79.69771575927734,79.84539296377733,79.3469929610449,79.43005610734863,26061400
2018-01-04,80.39917755126953,80.90680919748905,79.9007774917915,79.91923362363698,21912000
2018-01-05,81.39596557617188,81.59901820448952,80.69451296242993,80.90679717611741,23407100
2018-01-08,81.4790267944336,81.75591801589472,80.85141279520647,81.40518819649246,22113000
2018-01-09,81.42365264892578,81.89436491616722,81.09138599459493,81.8205263170634,19484300
2018-01-10,81.0544662475586,81.39596448530118,80.67605575210426,81.09138554690668,18652200
2018-01-11,81.29443359375,81.3405774341089,80.51914243437955,81.3405774341089,17808900
2018-01-12,82.69734191894531,82.86347525640218,81.63593487639514,81.83898751569096,24271500
2018-01-16,81.54364013671875,83.79566825727414,81.2298366335656,83.15882262346273,36599700
2018-01-17,83.19573211669922,83.32494613707372,81.91281645609797,82.21739537911046,25621200
2018-01-18,83.1588134765625,83.68490114699902,82.75271528430507,82.881929305701,24159700
2018-01-19,83.0665054321289,83.62951231005525,82.75270201381451,83.19571943280364,36875000
2018-01-22,84.552490234375,84.56172181957656,82.82654996677101,83.06652189055745,23601600
2018-01-23,84.82015228271484,85.18933824327016,84.4878856223787,84.82015228271484,23412800
2018-01-24,84.74632263183594,86.232291174809,84.5248138487651,85.42008760912448,33277500
2018-01-25,85.21703338623047,86.05692465410993,84.84784739349392,85.34624742744269,26383200
2018-01-26,86.81372833251953,86.81372833251953,85.44774969804394,85.94614959169373,29172200
2018-01-29,86.68452453613281,88.09665421362322,86.49993509080653,87.8105384608767,31569900
2018-01-30,85.5954360961914,86.44456591432663,85.00474137848475,86.11229925541208,38635100
2018-01-31,87.69056701660156,88.05052140924923,86.30612487822229,86.52763364870465,48756300
2018-02-01,86.99832916259766,88.66888676727983,86.37071523262077,87.48749749711992,47227900
2018-02-02,84.70941162109375,86.73069970921398,84.45098350860381,86.42612070164886,47867800
2018-02-05,81.22061157226562,86.05692783513751,81.22061157226562,83.58339074649848,51031500
2018-02-06,84.29405975341797,84.43250536090771,78.68245319070411,80.19610920488354,67998600
2018-02-07,82.70655059814453,84.70014305383842,82.3281331403306,83.51875388874058,41107600
2018-02-08,78.4609146118164,82.95573006232398,78.23017436760937,82.79882838625522,55628700
2018-02-09,81.38671875,82.07893964874405,77.3718389456115,79.65155423213687,63499100
2018-02-12,82.26353454589844,82.86346077305846,81.15598385086116,81.90358021792954,35720300
2018-02-13,82.90960693359375,83.06650864882687,81.03599680962073,82.07894043877845,26407700
2018-02-14,84.20784759521484,84.374761356616,81.98234020948674,82.07506850477283,34960900
2018-02-15,85.92332458496094,85.9789601288592,84.03163827057597,84.57873998481045,27823900
2018-02-16,85.3113021850586,86.7022473293802,85.12584566236752,85.72858289846994,30596900
2018-02-20,85.97897338867188,86.29425095233542,84.39329647060795,84.82912716426043,30911700
2018-02-21,84.83837890625,86.57242640078033,84.83837890625,86.22005617756957,26922500
2018-02-22,85.06095886230469,85.9882558834475,84.71785641758451,85.3576936260818,24392800
2018-02-23,87.22154235839844,87.23081730812781,85.64514049066624,86.79498664212636,26329200
2018-02-26,88.48267364501953,88.5104914216828,87.39773790686573,87.53683386489644,30199800
2018-02-27,87.35134887695312,88.87211494366417,87.35134887695312,88.7793866858818,25869100
2018-02-28,86.95263671875,88.75159516558875,86.82281570451573,87.94484422737747,31167300
2018-03-01,86.09952545166016,87.69447743133188,85.16295349620833,87.15664347079799,37135600
2018-03-02,86.28498077392578,86.37770905048652,84.25419826608986,84.92185317686956,32830400
2018-03-05,86.83209228515625,87.41628686017492,85.55242494595187,85.62660333068176,23901600
2018-03-06,86.53536987304688,87.62030584209495,86.18299950246393,87.48120985446205,22175800
2018-03-07,87.03609466552734,87.11028012148101,85.71005970789187,86.38698961271885,26716100
2018-03-08,87.56465148925781,88.18593874937149,86.95263210487289,87.41628058102596,25887800
2018-03-09,89.52124786376953,89.52124786376953,88.09320972038908,88.36212668323809,36937300
2018-03-12,89.7345199584961,90.14253286776372,89.05759716780831,89.48415290262717,26073700
2018-03-13,87.54608154296875,90.17032572827115,87.1380687464401,89.9477765095792,35387800
2018-03-14,87.02680206298828,88.47338986181204,86.70224960241383,88.2044729445609,32132000
2018-03-15,87.33282470703125,87.70374489209105,86.08097527282926,86.73008029064835,27611000
2018-03-16,87.7222900390625,88.44558052797633,87.0917278301889,87.79647549298039,49081300
2018-03-19,86.1366195678711,87.07319153840461,85.41332902467849,86.92482061943444,33344100
2018-03-20,86.35916137695312,86.95263085190011,86.23861532178752,86.28498299862039,23075200
2018-03-21,85.75643157958984,87.21228761897088,85.50605742218279,86.17371240898183,24457100
2018-03-22,83.26200103759766,85.0795023644835,83.14145497079056,84.63439667793101,38604700
2018-03-23,80.84175872802734,83.88329198124987,80.74903043610523,82.99308764431024,44068900
2018-03-26,86.9619140625,87.1659205404,83.82765265805105,84.02238418476063,56396800
2018-03-27,82.96524047851562,88.22301129757356,82.07503645687984,88.0375547794167,56569000
2018-03-28,82.89105987548828,84.59728965583027,82.40886865533193,83.28979778002093,52501100
2018-03-29,84.6343994140625,85.58024637554661,81.97306138405932,83.6236490161889,45867500
2018-04-02,82.08430480957031,84.27272569521483,81.14774019028542,83.89253770836049,48515400
2018-04-03,83.18782043457031,83.5031051215195,81.50014002715612,83.06727436072475,37213800
2018-04-04,85.61731719970703,86.01605511581333,81.35175323711077,81.46302432783875,35560000
2018-04-05,85.66368865966797,86.30352581135017,84.75494162148158,85.71933128680176,29771900
2018-04-06,83.67000579833984,85.73787400749168,82.97453309509149,84.83839484600287,38026000
2018-04-09,84.17073822021484,86.39625224063758,84.03164934214358,84.4211123501712,31533900
2018-04-10,86.12731170654297,86.49823178752087,84.97746582275235,85.67293832156889,26812000
2018-04-11,85.1814956665039,86.507530545549,84.82912538367964,85.3205916194946,24872100
2018-04-12,86.77645111083984,87.31428504492737,85.7100581931737,85.7100581931737,26758900
2018-04-13,86.31280517578125,87.33283044568616,85.71933567057422,87.2122843843741,23346100
2018-04-16,87.32354736328125,87.77792793801392,86.62807468837512,87.23081908823654,20288100
2018-04-17,89.08541870117188,89.521249404507,87.98193305440546,88.0932112365488,26771000
2018-04-18,89.42851257324219,89.6881545653715,88.57539407447112,89.2245061295081,21043300
2018-04-19,89.12249755859375,90.01270165305664,88.40847504837939,89.42850720582847,23552500
2018-04-20,88.09320831298828,89.12250847083297,87.21227905974405,88.93705191479653,31154400
2018-04-23,88.41777038574219,89.2894318577542,87.75011539226192,88.77941566142485,22331800
2018-04-24,86.34989166259766,89.45633492696753,85.6915116989329,89.24305352267785,34524800
2018-04-25,85.5987777709961,86.5168068300655,83.71636612566886,86.5168068300655,33729300
2018-04-26,87.40702056884766,88.23231436467033,86.33135261153747,86.74864052244502,42529000
2018-04-27,88.85359954833984,90.78237903430274,87.08246593145121,90.50418710037384,48272800
2018-04-30,86.72079467773438,89.39141402202807,86.3776993853784,89.32650352822724,41523600
2018-05-01,88.09320831298828,88.36212527154099,86.04388294751499,86.43334596001996,31408900
2018-05-02,86.71156311035156,88.25087278274346,86.41482828948588,88.08395900383675,27471000
2018-05-03,87.23081970214844,88.02829560763037,85.72859616688189,86.20151957006628,31142500
2018-05-04,88.2415771484375,88.43630865012378,86.16442698102252,86.53534715911191,22531300
2018-05-07,89.2245101928711,89.67888369978998,88.18593510234251,88.25084560333093,24242000
2018-05-08,88.84431457519531,89.16887415307197,88.1488418935407,88.8814073005159,23484600
2018-05-09,89.89219665527344,89.92001444050202,88.13960543870817,89.02980993960509,27327400
2018-05-10,90.7916488647461,90.82873451744456,89.99417291215634,90.37436098738763,22388100
2018-05-11,90.596923828125,90.75456971188787,89.98491142105802,90.68965919788506,16778300
2018-05-14,90.90291595458984,91.51493531778014,90.23526104009646,90.80091272739146,19454100
2018-05-15,90.2445297241211,90.73599592574449,89.33577569255655,90.1703442777253,24594000
2018-05-16,90.47738647460938,90.71021556635804,89.98378993696299,90.67296205903266,17384700
2018-05-17,89.5739974975586,90.84058817006614,89.24803823008513,90.11416262958839,17246700
2018-05-18,89.74164581298828,90.2724958586755,89.41568650517682,89.41568650517682,17865800
2018-05-21,90.89645385742188,91.27829688546434,90.15140520853001,90.3376655944084,19422500
2018-05-22,90.80333709716797,91.42731729808311,90.52393937164034,90.97097431140868,15441200
2018-05-23,91.8836669921875,91.94885884714436,89.70438321649674,90.06759599488198,21251200
2018-05-24,91.55768585205078,92.14441955745471,90.16071166642716,91.94884402411277,26649300
2018-05-25,91.6042709350586,92.1816895933135,91.13861278964059,91.54839423132985,18363900
2018-05-29,91.2782974243164,92.08853792358673,90.5518719675727,91.11996827946899,28671000
2018-05-30,92.15374755859375,92.43314529837295,91.18518483288648,91.5577056787525,22158500
2018-05-31,92.0512924194336,93.12230750101644,91.83709366634437,92.47038898459849,34140900
2018-06-01,93.86735534667969,93.93254719278089,92.35862062999426,92.46106597463589,28655600
2018-06-04,94.68692016601562,94.86387252487066,93.92324113544302,94.30508420341883,27281600
2018-06-05,95.17120361328125,95.3015873112913,94.55653151805218,94.99425126367676,23514400
2018-06-06,95.45059204101562,95.55303738789607,94.90111891263732,95.44128399521084,21122900
2018-06-07,93.95117950439453,95.63686672634587,93.4855213855289,95.59961322419115,28232200
2018-06-08,94.649658203125,94.94767908828446,93.63452700552443,94.14674662715998,22165100
2018-06-11,94.10951232910156,94.61241686432378,93.75560759754164,94.07225882549635,23490900
2018-06-12,94.35165405273438,94.48203776903112,93.83011918754741,94.15607847828926,18325200
