Date,Close,High,Low,Open,Volume
,NVDA,NVDA,NVDA,NVDA,NVDA
2018-01-02,4.929084777832031,4.93279396602651,4.809165049300099,4.840813644513707,355616000
2018-01-03,5.2534871101379395,5.283900095222394,5.037878344043075,5.0465323304638,914704000
2018-01-04,5.281179904937744,5.39145715950859,5.258926662092723,5.334835092741774,583268000
2018-01-05,5.325933933258057,5.3632696357852,5.219118274303187,5.296015663870314,580124000
2018-01-08,5.489124774932861,5.563301945564272,5.404562347670382,5.449563554381849,881216000
2018-01-09,5.487641334533691,5.534125747091946,5.406046254701231,5.494564524846327,497000000
2018-01-10,5.530663967132568,5.5341255621732195,5.3407700123773685,5.395166573245732,582664000
2018-01-11,5.540554523468018,5.594703962442148,5.519042643819475,5.563302013338842,406032000
2018-01-12,5.513355255126953,5.563054132487106,5.472805079840301,5.528685308717406,359916000
2018-01-16,5.4423933029174805,5.625364083759974,5.357831338992815,5.539813159965868,702348000
2018-01-17,5.556379318237305,5.566269388573141,5.363023750682086,5.4569815411040175,538408000
2018-01-18,5.549455642700195,5.6038522038125125,5.505938110846168,5.537092466351744,408632000
2018-01-19,5.689650058746338,5.713881221348609,5.612753138625897,5.639704058229479,609380000
2018-01-22,5.778169631958008,5.779900429680884,5.639952464593581,5.697563505200899,550944000
2018-01-23,5.907236576080322,5.929984060885494,5.813031221356012,5.831575274306714,475228000
2018-01-24,5.830340385437012,5.9463042891241145,5.77470727199061,5.9104517858356616,579972000
2018-01-25,5.843940734863281,5.928008461638256,5.829105392375649,5.884738044606029,409884000
2018-01-26,6.016525745391846,6.016772867436963,5.874846998391776,5.887704418842227,516356000
2018-01-29,6.103559494018555,6.134714316854905,5.949270941543932,6.0019366978994775,455116000
2018-01-30,6.0014424324035645,6.092928045259141,5.89487435843083,5.9616340917356885,570832000
2018-01-31,6.0775980949401855,6.163396601343132,6.044218227714172,6.0768562572320155,478576000
2018-02-01,5.946552276611328,6.1047976525125245,5.886221477590224,5.89759522397479,519224000
2018-02-02,5.773965358734131,5.88399550238079,5.715860082434142,5.860011459822233,718464000
2018-02-05,5.283901214599609,5.7667956456032465,5.068786646953531,5.612754183074267,1165204000
2018-02-06,5.577643394470215,5.580610273976281,5.04406065572031,5.05395119728782,1114800000
2018-02-07,5.657259941101074,5.809818192498055,5.605336014010543,5.676546308025391,802932000
2018-02-08,5.378352165222168,5.815998137184912,5.378104571624312,5.782865869330152,1144000000
2018-02-09,5.7383599281311035,5.90674245481409,5.378352672035696,5.890918156975413,1674604000
2018-02-12,5.638221263885498,5.822428590383505,5.564044089176233,5.8194612392952285,1093172000
2018-02-13,5.751960277557373,5.798197569787503,5.569483744070268,5.60187465515888,625524000
2018-02-14,5.969298362731934,5.998227671153073,5.700529137755314,5.711655758562916,744988000
2018-02-15,6.094905853271484,6.141143138716344,5.9717716450420975,6.052624878260898,698900000
2018-02-16,6.0291361808776855,6.181446838564267,6.019987477323814,6.067708443106029,637656000
