Date,Close,High,Low,Open,Volume
,JPM,JPM,JPM,JPM,JPM
2018-01-02,87.57188415527344,87.62866975359995,86.64708658871824,87.31229196447138,13578800
2018-01-03,87.66110229492188,88.00992981287942,87.19059579676447,87.4988595285455,11901000
2018-01-04,88.91690826416016,89.7242041968033,88.23192518388224,88.36240052161385,12953700
2018-01-05,88.34610748291016,89.3328103333049,87.88945614292494,89.09632839755317,14155000
2018-01-08,88.47657775878906,88.6233594269687,87.82421340656677,88.19117068771963,12466500
2018-01-09,88.9250717163086,89.39802930030054,88.46841421874092,88.65597097653949,13292300
2018-01-10,89.90361022949219,90.27056125207021,89.20232079937725,89.26755847227327,15834500
2018-01-11,90.38473510742188,90.45812905374507,89.7405332284712,90.24610970164301,13676800
2018-01-12,91.87699127197266,92.02377290627064,90.38471236017759,91.04523282522153,18884200
2018-01-16,91.55082702636719,92.49675468108478,90.57228675447278,90.93108775749081,22703300
2018-01-17,92.13795471191406,92.39074915842569,90.76799458304568,91.24095841571143,14940300
2018-01-18,92.35810852050781,92.73321574778791,91.55080644520353,91.95038246197649,14572900
2018-01-19,92.15426635742188,93.23881319041696,91.98302212063318,92.91263724686172,18785500
2018-01-22,93.23064422607422,93.2795693633969,91.7383653236717,91.86884065174029,12475700
2018-01-23,93.13280487060547,93.48344960256642,92.43151540668354,92.69245988944003,12320800
2018-01-24,94.32335662841797,94.59245735368243,93.49975436707889,93.66284232222947,15904500
2018-01-25,94.34783935546875,94.73110297549815,93.84226285364957,94.62509640414432,13510000
2018-01-26,94.85340118408203,94.85340118408203,93.74438567649332,94.3478185722262,13883900
2018-01-29,94.75553894042969,95.69331017303574,94.6087573020965,94.6087573020965,11679900
2018-01-30,93.86670684814453,95.08172893085869,93.76070029777578,94.20919529217294,14279100
2018-01-31,94.32335662841797,95.13065880421135,93.90748047636201,94.3070503214656,13141400
2018-02-01,95.3019027709961,95.39975305526445,94.16842468790523,94.4049003558249,13800600
2018-02-02,93.18989562988281,95.3426893839274,93.03495768909524,94.99204461679244,16477300
2018-02-05,88.72119903564453,93.44266164911213,84.79071980511719,92.14609567849507,30097600
2018-02-06,91.42035675048828,91.72207633756379,86.93536915446414,87.1310759621148,33114800
2018-02-07,92.04010772705078,93.3285176941828,90.63752870878307,90.96371088860936,21878300
2018-02-08,87.97100830078125,92.23582736306892,87.93838945612528,92.23582736306892,27425800
2018-02-09,89.73235321044922,90.55596160446507,86.62548258327493,88.96582621672717,28188000
2018-02-12,91.1186294555664,91.9259316339732,89.75682573928998,90.65382193833526,18043300
2018-02-13,91.68132019042969,92.18690295458553,90.35213492231176,90.77616746346195,16358200
2018-02-14,93.80146789550781,93.99717468636472,91.76283734497898,91.84438132271879,15186900
2018-02-15,94.1928939819336,94.58430758975733,93.14095980112077,94.38044452110539,12130200
2018-02-16,93.51605987548828,94.64953795190391,93.36927822854346,93.41005332768628,13214300
2018-02-20,93.54053497314453,94.09504280014924,92.9371019977418,93.49160982474653,13461500
2018-02-21,93.93195343017578,95.77487116842784,93.50791474566286,93.77701550067212,14212500
2018-02-22,93.7607192993164,94.94312278583364,93.58131877663753,94.1847518081326,17070400
2018-02-23,95.66072082519531,95.72595851154173,94.02981599498398,94.02981599498398,12162500
2018-02-26,96.85124969482422,96.95726245665547,95.66884655884556,96.3375170769712,16511200
2018-02-27,95.70148468017578,97.3079267444443,95.6933284149896,96.96543826351397,17563300
2018-02-28,94.18473815917969,96.62293872970471,94.05426280835475,96.07658719629134,17735600
2018-03-01,92.49677276611328,95.11437441556289,91.86072084287991,94.16845279730542,18690000
2018-03-02,92.40706634521484,92.60277318054652,90.61307354162352,91.64869535922045,18353700
2018-03-05,93.825927734375,94.53537338500561,91.24094576471956,91.37142110242904,13933000
2018-03-06,93.907470703125,94.44566587623561,93.22248767568615,94.29888424331344,10674400
2018-03-07,93.55683898925781,93.85855233879752,92.2358041100675,92.75769305017572,13006500
2018-03-08,93.56498718261719,93.96456325496244,92.31734626541673,93.86670674759908,11173700
2018-03-09,96.25597381591797,96.28859264892161,94.3233499549447,95.04095183821221,15366600
2018-03-12,95.94612884521484,96.83496894228298,95.61179038722256,96.22337966475277,12339300
2018-03-13,94.79631805419922,96.60662292988509,94.45382962404419,96.38644735235219,13312300
2018-03-14,93.73624420166016,95.07358554450401,93.45083712631073,95.04912296967515,12905100
2018-03-15,93.97273254394531,94.59247810802664,93.63840029610948,94.48647153606075,8748000
2018-03-16,94.13580322265625,95.08172453212723,94.05425302616878,94.05425302616878,19888900
2018-03-19,93.39376068115234,94.1439753823954,92.39075773134887,93.85856829185815,13214900
2018-03-20,93.48345184326172,94.14396622013807,93.32851391430263,93.67100861102311,9921200
2018-03-21,93.56498718261719,95.1061914005009,93.13279849589094,93.62206858989411,13633000
2018-03-22,89.65898895263672,92.63539145894998,89.32465670354071,92.30920925444572,22550400
2018-03-23,87.26156616210938,90.44998192410489,87.05770305487614,89.91993660101681,23081500
2018-03-26,89.9525375366211,90.6456769403477,88.59889000921444,89.03923497974155,20217500
2018-03-27,88.20747375488281,91.07786933347231,87.49803423592917,90.57228666801201,18039900
2018-03-28,88.06883239746094,89.02290992196261,86.96797323677391,88.29715800454788,19189300
2018-03-29,89.67528533935547,90.33579967403568,87.8894429128118,88.47656953093065,13274600
2018-04-02,87.94654083251953,90.2950477458961,86.50319280984696,89.66714590864711,18822500
2018-04-03,89.15339660644531,89.29202199677295,87.46541068604752,88.36240692301224,14050700
2018-04-04,90.50704193115234,90.68644241849647,87.26969555882492,87.3349332308422,15302600
2018-04-05,91.69544982910156,92.47406172778432,91.29385369362907,91.49055294833609,16627000
2018-04-06,89.40880584716797,91.4249967908511,88.36793237482154,90.6054092131759,18906000
2018-04-09,90.48246002197266,92.59699724396988,90.06446865182058,90.16282140154938,15974300
2018-04-10,92.2117919921875,92.50684399439619,91.31843835967885,91.90034473821365,13951400
2018-04-11,90.66276550292969,91.6380703113944,90.5808017559872,91.51513719689261,14503300
2018-04-12,92.9166488647461,93.7526254690589,91.38401779505591,91.4331910503222,16435500
2018-04-13,90.40050506591797,94.3755032481369,89.37602067601844,94.2689528696952,39152800
2018-04-16,90.32673645019531,91.35941843759592,89.98251120538055,90.92503806871687,16580500
2018-04-17,90.32673645019531,91.72823030661799,90.14642620206673,91.27746093925283,15501400
2018-04-18,89.59732055664062,91.03159892667199,89.24489762131462,90.58902085070741,16081400
2018-04-19,91.5643081665039,91.68724753090554,89.74482308163616,89.76940970392532,17911000
2018-04-20,91.35941314697266,92.40028644686119,90.87585330472565,92.03967222444349,15584400
2018-04-23,90.91683959960938,91.7528160796841,90.67096085390469,91.4413750876869,11285800
2018-04-24,90.49066162109375,92.53143280716465,89.81859384787111,91.58890590298556,16453100
2018-04-25,90.14641571044922,90.58899365354041,89.00718973308611,90.37589918028415,13548200
2018-04-26,90.236572265625,90.82667619917397,89.61368408543933,90.13002815377253,10299500
2018-04-27,89.6628646850586,90.2857528729081,89.44157258077718,89.78580404821986,9384000
2018-04-30,89.15470886230469,90.400485107032,89.13012224284844,89.94970957381716,13744900
2018-05-01,89.15470886230469,89.31043245613438,88.1384223227309,88.88424354237578,10503400
2018-05-02,88.44988250732422,89.73663464687064,88.2941651325599,88.605606135045,12162100
